feature	BNLX1_MaleLiver	BNLX2_MaleLiver	BNLX3_MaleLiver	SHRH1_MaleLiver	SHRH5_MaleLiver
mir_chr1_3909|chr1:267922853-267922919	0.254930639	0.446025547	0.814429502	1.096550605	1.809286032
mir_chr1_2805|chr1:129273868-129273917	-4.871051015	-6.438083905	-3.497156648	-6.691351954	-6.262176331
mir_chr16_12699|chr16:48442707-48442762	-4.139867774	-6.438083905	-5.078003041	-4.819508306	-6.262176331
mir_chr17_13056|chr17:19783972-19784035	-4.871051015	-2.531193309	-2.604071852	-1.2650872	-1.217782211
mir_chr4_23324|chr4:147671239-147671298	-4.871051015	-4.11615581	-3.134586569	-4.375206212	-4.67721383
"mirlet7g-3p,mirlet7j-3p|chr8:114237884-114237932"	3.080583402	3.228708186	3.223981611	2.008046983	2.985656265
mir_chr7_29584|chr7:116817728-116817788	-4.871051015	-4.11615581	-2.845079952	-3.234545805	-3.454821409
rno-mir-6216-5p|chr3:51470070-51470109	-0.227194825	-0.022257647	-1.660655381	1.321440168	0.212259713
"mir219c-5p,mir219-1-5p,mir219a-1-5p|chr20:5895543-5895598"	2.749242135	3.280174962	3.560448345	2.908300584	4.498077888
"mir107b-5p,mir103-2-5p,mir107-5p|chr1:260347553-260347597"	-0.966085296	-0.062001938	-0.750536762	-0.672094836	-0.380511711
"mir450a-5p,mir450-1-5p|chrX:152778683-152778728"	7.843486447	8.287566731	8.885695073	7.229914393	8.197451237
mir296-5p|chr3:178408826-178408865	-4.871051015	-4.11615581	-4.71954907	-6.691351954	-6.262176331
mir363-3p|chrX:140166944-140166987	3.381614417	3.047664917	3.662685863	4.79595551	4.581995875
mir_chr5_26096|chr5:176564752-176564818	-4.871051015	-6.438083905	-6.30451157	-4.369423859	-6.262176331
mir_chr4_22117|chr4:64934869-64934929	-0.107639441	-1.812813415	-0.750536762	-1.194378373	-0.196948708
mir690-3p|chr5:132456494-132456517	-4.871051015	-6.438083905	-5.005853255	-5.040587395	-5.67721383
mir690-3p|chr11:75113326-75113349	-4.871051015	-6.438083905	-5.005853255	-5.040587395	-5.67721383
mir3577-3p|chr10:103945202-103945258	0.787731719	2.66840052	-0.227695973	2.049643045	1.352239056
mir488-3p|chr13:81112994-81113046	1.752757333	2.309303495	2.331460427	1.462352065	1.282556325
mir293-5p|chr1:63523504-63523540	3.381614417	3.374061305	4.417442042	3.413194384	4.495213679
mir690-3p|chr10:57639926-57639948	-3.929944704	-4.630728983	-4.564663468	-6.50231813	-4.430299089
mir_chr1_1140|chr1:192291168-192291254	-4.871051015	-6.438083905	-6.30451157	-4.908943389	-4.67721383
mir_chr4_23656|chr4:217540298-217540353	-4.871051015	-6.438083905	-3.788496423	-6.691351954	-6.262176331
mir_chr6_39454|chr6:35404469-35404526	-3.871051015	-3.853121404	-3.982583475	-3.369423859	-3.454821409
mir_chr18_14648|chr18:79987042-79987105	-4.871051015	-6.438083905	-4.71954907	-5.106389454	-6.262176331
mir_chr16_18799|chr16:60550841-60550897	-1.838950172	-3.294037535	-1.914944759	-5.226683687	-3.95183621
mir_chr9_33010|chr9:99833911-99833981	-4.871051015	-2.350621063	-3.982583475	-2.784461359	-6.262176331
mir_chr10_5789|chr10:55320802-55320860	-4.871051015	-6.438083905	-6.30451157	-6.691351954	-4.67721383
mir185-5p|chr11:89906639-89906679	0.573881034	2.511509389	0.230297091	0.760024028	1.123599808
mir_chr9_31652|chr9:770250-770309	-4.871051015	-6.438083905	-6.30451157	-4.691351954	-4.67721383
mir_chrX_33839|chrX:21923945-21924001	-4.871051015	-2.862771574	-4.748695415	-4.580320642	-6.262176331
"mir509-5p,rno-mir-509-5p|chr1:151036407-151036449"	-4.871051015	-2.978652286	-3.497156648	-3.231920336	-3.940248236
mir_chr1_1914|chr1:273937163-273937228	-4.871051015	-6.438083905	-2.32448627	-2.603889113	-1.406186633
mir_chr5_24321|chr5:78343649-78343699	-4.871051015	-6.438083905	-6.30451157	-5.106389454	-3.940248236
mir_chrX_33926|chrX:53873560-53873623	-4.139867774	-6.438083905	-6.30451157	-4.819508306	-4.67721383
mir_chr5_24477|chr5:121857861-121857923	-0.964160419	-2.533118186	-1.549624068	-0.216591455	-0.709430394
"mir99-1-3p,mir99-2-3p,mir99a-3p,mir99-3p|chr11:19707463-19707505"	6.15998847	6.231469988	6.839694166	5.658139387	6.801811886
mir_chr7_28162|chr7:11843001-11843077	-4.871051015	-6.438083905	-6.30451157	-3.521426953	-4.706360176
"mir3596a-3p,mirlet7-3p,mirlet7a-3p,mirlet7a-2-3p,mirlet7a-4-3p|chr8:44228455-44228512"	9.357204013	7.879263696	9.161232737	8.413282015	7.834527295
"mir218a-3p,mir218a-1-3p,mir218-2-3p,mir218a-2-3p|chr10:20303212-20303267"	-4.871051015	-3.320388862	-4.71954907	-6.691351954	-6.262176331
mir186-5p|chr2:282781959-282782002	10.52462637	10.74516571	11.21741485	11.5262086	11.10659884
rno-mir-466b-2-3p|chr17:73500718-73500759	-2.229504986	-2.077719628	-2.293731732	-2.241130458	-2.370757144
mir547-5p|chr1:151058308-151058348	-2.023054109	-2.350621063	-1.274175492	-1.089061369	-0.016908864
mir690-5p|chr5:49731584-49731604	-3.286088514	-4.853121404	-4.71954907	-4.369423859	-4.67721383
mir18b-5p|chrX:140167614-140167655	-1.266979691	-1.400701683	-1.122613927	-0.777744442	0.04379419
mir298-5p|chr3:178409281-178409322	0.595576105	0.550600782	0.32484505	0.6573762	-0.63924598
mir_chr2_17313|chr2:41939942-41940016	-4.871051015	-6.438083905	-6.30451157	-5.106389454	-4.67721383
mir412-5p|chr6:143055921-143055961	-2.54912292	-2.045766482	-3.982583475	-2.990912236	-3.940248236
mir_chr7_29603|chr7:117299008-117299063	-2.554905273	-2.196243721	-2.796082918	-2.092034161	-2.137848196
mir_chr13_9145|chr13:30376813-30376869	-3.286088514	-6.438083905	-3.982583475	-3.521426953	-3.111616654
"mir1843-5p,mir1843a-5p,rno-mir-1843-5p|chr6:111742620-111742665"	7.285638852	7.279406173	7.706663261	6.937950017	7.43250802
"mir181b-2-3p,mir181b2-3p|chr3:28375915-28375959"	-2.350000278	-2.045766482	-2.397620975	0.468519383	0.995211512
"mir30c-3p,mir30c2-3p,mir30c-2-3p|chr9:28397605-28397647"	5.594494984	5.003127733	5.854766929	6.908107651	5.893710748
mir_chr9_45797|chr9:10055042-10055114	-4.871051015	-2.71561788	-3.982583475	-2.995358141	-2.808000438
"mir455-5p,mir455b-5p|chr5:83211449-83211493"	6.270609121	6.160940923	6.061100051	5.249306674	5.869629196
mir3547-3p|chr10:14420723-14420778	-4.871051015	-6.438083905	-6.30451157	-5.116039624	-6.262176331
"mir497b-5p,mir497-5p|chr10:56589166-56589228"	-0.143130561	0.720980104	1.093120284	-1.336617714	1.021375092
mir_chr13_9059|chr13:114291701-114291755	-4.871051015	-4.853121404	-4.71954907	-5.106389454	-4.67721383
mir223-5p|chrX:66205957-66206012	0.961838999	0.131771704	0.661272714	0.956394263	1.551604861
mir_chr2_18175|chr2:228534695-228534755	-2.063696093	-3.268158903	-3.982583475	-3.521426953	-1.217782211
mir_chr18_14595|chr18:70273153-70273215	-4.871051015	-4.11615581	-6.30451157	-6.691351954	-6.262176331
mir703-5p|chr3:156526349-156526404	-3.20202425	-2.045766482	-2.355910723	-3.226683687	-4.530993089
mir_chr3_19655|chr3:65855047-65855098	-4.871051015	-5.059572281	-6.30451157	-3.006533217	-4.066828732
mir92b-3p|chr2:207955679-207955722	1.976444869	4.686709474	1.772838259	1.663117838	1.233998372
"mir3555-3p,mir191-3p|chr8:116698850-116698910"	11.46836965	12.02316667	11.3463008	12.04069507	10.97521945
"mir30e-3p,mir30f-3p,mir30e-2-3p,mir30a-3p|chr5:143497751-143497797"	8.369009842	8.347950837	8.686505315	8.097596751	8.415879064
mir_chr7_28637|chr7:114258917-114258974	-4.871051015	-6.438083905	-6.30451157	-4.369423859	-6.262176331
"mir3589-5p,mir505-5p|chrX:143545633-143545689"	0.743658829	0.741825185	-0.576591116	0.319875301	-0.647466487
"mir133c-3p,mir133-3p,mir133-2-3p,mir133a-2-3p|chr3:181337024-181337076"	0.414351204	2.065741833	1.130116657	1.941643243	1.538723569
"mir6318-3p,rno-mir-6318-3p|chr19:48128346-48128400"	-4.871051015	-4.11615581	-3.31901114	-1.482678635	-2.015768243
"rno-mir-1306-5p,mir1306-5p|chr11:89951569-89951609"	-4.871051015	-2.045766482	-4.71954907	-3.883997032	-2.561736613
mir_chr8_30304|chr8:62151732-62151788	-4.871051015	-6.438083905	-6.30451157	-3.892264648	-3.940248236
mir_chr3_30419|chr3:66503605-66503665	-4.871051015	-6.438083905	-4.71954907	-6.691351954	-6.262176331
mir_chr10_9278|chr10:90770518-90770580	-4.871051015	-4.853121404	-6.30451157	-6.691351954	-6.262176331
mir_chr7_41253|chr7:117500553-117500611	-2.063696093	-6.438083905	-4.72919924	-3.883997032	-3.458949294
"mir16-3p,mir16-2-3p,rno-mir-16-3p|chr2:184967237-184967284"	-0.347489059	0.91064425	0.661272714	0.406469501	1.121355174
mir148b-5p|chr7:142692725-142692773	5.244070687	4.784107234	5.726493443	4.737531598	5.709726415
mir_chr7_29027|chr7:12625904-12625962	-3.286088514	-2.531193309	-3.134586569	-6.691351954	-4.67721383
rno-mir-3084a-3p|chr19:54235986-54236020	-3.286088514	-0.330396035	-0.492526851	-0.729728626	-0.648055462
mir_chr17_14071|chr17:73463617-73463680	2.431633599	3.278426926	2.767862245	1.921590242	3.002172433
"mir204-2-5p,mir204-5p|chr1:247690189-247690244"	0.777989551	3.412853002	-0.689801726	3.034900271	1.638690477
mir339-3p|chr12:19355912-19355960	6.536089259	6.1994874	6.429516334	6.496213538	6.780160208
mir592-5p|chr4:54925400-54925448	-4.871051015	-2.531193309	-6.30451157	-5.106389454	-3.454821409
mir_chr12_8256|chr12:23741404-23741461	-3.286088514	-3.434481668	-2.982583475	-2.883997032	-2.452761886
mir3559-5p|chrX:76261665-76261722	7.285758915	6.842985463	7.18292403	7.26916772	7.625944736
"mir214a-5p,mir3120-5p,mir214-5p|chr13:85024875-85024935"	2.38784474	2.998127916	1.409184245	2.599542384	2.157194012
mir671-5p|chr4:7121303-7121352	1.047812222	1.543312127	1.096538589	0.450039962	1.560553817
mir673-3p|chr6:142853506-142853551	-1.411619396	-1.308800888	-2.845079952	-1.562068937	-2.802744712
mir463-5p|chrX:151270968-151271008	-4.871051015	-2.978652286	-1.35031526	-6.691351954	-6.262176331
"mir30c-5p,mir30c2-5p,mir30c-2-5p|chr9:28397563-28397605"	8.671427118	12.03348209	9.432635934	9.823367955	10.51541496
mir_chr2_17993|chr2:215694062-215694130	-4.871051015	-6.438083905	-6.30451157	-4.369423859	-4.67721383
mir_chr2_17355|chr2:48239619-48239679	-2.54912292	-2.350621063	-2.217048729	-0.541604835	-1.869858908
mir19a-5p|chr15:103641183-103641227	1.948617168	2.081395098	3.006101211	0.311800494	1.932580524
mir_chr7_29162|chr7:34431913-34431971	-3.286088514	-3.268158903	-2.845079952	-2.443424441	-3.940248236
mir_chr2_18268|chr2:245442314-245442385	-2.09705469	-4.11615581	-4.635484805	-3.527853222	-3.454821409
mir_chr1_2809|chr1:129758524-129758590	-3.286088514	-4.853121404	-4.71954907	-3.883997032	-6.262176331
mir690-5p|chr13:57041199-57041222	-4.871051015	-6.438083905	-4.31174314	-6.691351954	-6.151145018
mir_chr4_23603|chr4:210098596-210098653	-4.871051015	-4.853121404	-4.71954907	-6.691351954	-4.67721383
mir672-3p|chrX:75784647-75784697	-4.871051015	-4.121938162	-4.71954907	-3.883997032	-3.940248236
mir_chr1_4003|chr1:285416660-285416716	-3.286088514	-6.438083905	-4.71954907	-5.106389454	-3.454821409
mir_chr8_30397|chr8:73392794-73392854	-3.286088514	-6.438083905	-6.30451157	-4.369423859	-3.454821409
mir_chr9_31781|chr9:14037587-14037648	-4.871051015	-4.11615581	-6.30451157	-5.106389454	-6.262176331
mir325-5p|chrX:77141057-77141106	-3.286088514	-1.0805319	-3.476692546	-2.784461359	-6.262176331
mir_chr20_19051|chr20:8596834-8596896	-3.286088514	-4.853121404	-4.71954907	-3.883997032	-3.454821409
"mir374-5p,mir374b-5p|chrX:75245651-75245691"	5.866196328	5.677284933	5.808898529	5.712448328	5.024958855
mir_chr1_1829|chr1:267973532-267973584	-4.871051015	-6.438083905	-6.30451157	-5.106389454	-4.67721383
mir3586-3p|chr7:114421166-114421226	10.29373495	10.15673782	10.32046718	11.37969994	10.46935617
mir8094-5p|chr20:6888640-6888695	-3.286088514	-4.11615581	-3.982583475	-4.369423859	-2.563957852
mir_chr4_21986|chr4:32387151-32387212	-4.871051015	-4.11615581	-4.71954907	-3.521426953	-3.458949294
mir3593-5p|chr6:86193893-86193938	-4.871051015	-4.853121404	-3.988365828	-6.691351954	-4.67721383
mir_chr10_4993|chr10:86404856-86404918	-4.871051015	-4.853121404	-6.30451157	-5.106389454	-3.454821409
mir_chr1_1682|chr1:246264314-246264373	-3.286088514	-3.791921248	-1.780949614	-6.691351954	-1.403200716
mir_chr9_32165|chr9:73547631-73547697	-2.727004645	-4.11615581	-4.71954907	-5.059083739	-3.3630007
mir411-5p|chr6:143021014-143021062	4.457354644	5.304747603	4.20048613	3.188537568	4.411062066
"mir138-3p,mir138-2-3p|chr19:11127477-11127519"	-4.871051015	-4.853121404	-4.71954907	-3.521426953	-6.262176331
mir_chr5_25341|chr5:76370149-76370210	-3.871051015	-6.438083905	-5.30451157	-3.691351954	-4.67721383
mir_chr16_12157|chr16:19859430-19859488	-4.871051015	-6.438083905	-6.30451157	-5.106389454	-4.67721383
"mir378b-5p,rno-mir-378b-5p|chr5:10415487-10415529"	-4.871051015	-4.550558634	-6.30451157	-6.691351954	-6.262176331
mir_chr3_30956|chr3:130162356-130162423	-4.871051015	-2.742090092	-2.23584076	-3.709499301	-3.940248236
"mir103-3p,mir107b-3p,mir103-1-3p,mir103-2-3p|chr10:20480393-20480436"	3.531108352	3.424181496	3.053524184	4.207309891	2.815760926
mir_chr6_40329|chr6:138963343-138963425	4.326558863	4.529084703	4.254349155	4.214035051	4.559087437
"mir497b-3p,mir497-3p|chr10:56589103-56589165"	7.347179206	8.42245316	7.588126107	8.513779959	8.178600719
mir_chrX_33663|chrX:152776729-152776794	-4.139867774	-5.706900663	-6.30451157	-6.691351954	-5.530993089
mir450-2-3p|chrX:152778595-152778629	-3.871051015	-1.737644187	-4.71954907	-2.995358141	-4.67721383
mir6990-5p|chr1:229162794-229162839	-4.871051015	-6.438083905	-6.30451157	-3.883997032	-6.262176331
mir_chr5_23999|chr5:13684284-13684330	-4.871051015	-6.438083905	-3.982583475	-3.521426953	-4.67721383
mir3093-5p|chr2:206985385-206985428	-4.871051015	-4.853121404	-6.30451157	-6.691351954	-6.262176331
mir802-3p|chr11:37163162-37163210	8.493370946	8.308954117	9.034726744	7.555581584	9.060056755
mir429-3p|chr5:176962352-176962396	7.773769655	7.633698537	7.806221302	7.185514113	7.388502975
mir_chr10_5601|chr10:35684540-35684621	-4.871051015	-6.438083905	-4.71954907	-6.691351954	-6.262176331
mir_chr7_28835|chr7:137322591-137322654	-3.286088514	-6.438083905	-6.30451157	-3.521426953	-4.67721383
mir_chr6_28001|chr6:144695726-144695799	-4.871051015	-6.438083905	-6.30451157	-5.106389454	-6.262176331
mir_chr11_7450|chr11:89838474-89838533	-2.54912292	-6.438083905	-2.845079952	-4.369423859	-3.940248236
"mir344i-3p,rno-mir-344i-3p,mir344f-3p|chr1:123634943-123634992"	-3.31523486	-6.438083905	-6.30451157	-6.691351954	-6.262176331
mir676-3p|chrX:71080172-71080216	6.178021537	6.234350277	6.120415765	6.560849258	6.219976165
mir670-3p|chr3:89858912-89858959	-4.871051015	-6.438083905	-6.30451157	-5.106389454	-6.262176331
mir425-5p|chr8:116699321-116699363	5.622023847	6.60200029	5.816698146	6.171835413	6.192451979
mir668-3p|chr6:143047525-143047578	-1.170611297	-0.507346567	-3.497156648	-1.405949735	-3.454821409
"mir27b-5p,mir27d-5p|chr17:816273-816321"	4.159616121	3.755441456	4.444503046	4.563015327	3.87104296
mir379-5p|chr6:143019870-143019913	-1.01307002	-1.052652868	-3.452512733	-3.527853222	-3.467240668
mir690-3p|chr17:74535867-74535890	-4.871051015	-6.438083905	-5.005853255	-5.040587395	-5.67721383
mir_chr13_13777|chr13:89472202-89472251	-4.871051015	-4.205423148	0.911167026	-3.36366459	-4.872609519
"mir3563-5p,mir299a-5p,mir299b-5p,mir299-5p|chr6:143021524-143021583"	-3.286088514	-2.74654974	-2.067253799	-5.022325189	-2.174713489
mir_chr9_31891|chr9:31712899-31712965	-3.960318353	-2.402459995	-0.909448771	-2.636503477	-0.095460886
mir_chr13_9489|chr13:94076528-94076594	-4.871051015	-5.037545975	-6.30451157	-6.691351954	-6.262176331
"mir129b-3p,mir129-1-3p,mir129-2-3p|chr3:89837991-89838039"	-4.871051015	0.250655963	-6.30451157	-3.224072474	-6.262176331
mir150-5p|chr1:102181483-102181525	4.457623912	7.222230719	3.746697371	6.313623376	5.82295085
mir758-3p|chr6:143023707-143023747	-2.063696093	-0.248259346	-3.497156648	-1.646957835	-3.454821409
rno-mir-341-3p|chr6:142895457-142895505	2.595902322	2.890411516	1.583379202	1.998296654	1.09308666
"mir21-3p,mir21a-3p|chr10:76197126-76197172"	8.112719296	6.175770005	7.594106821	7.809547174	8.994369252
mir_chrX_33866|chrX:29946015-29946073	-4.871051015	-6.438083905	-6.30451157	-5.106389454	-4.686864
mir673-5p|chr6:142853460-142853505	-3.286088514	-6.438083905	-6.30451157	-6.691351954	-3.454821409
mir28-3p|chr11:81345217-81345260	9.926892133	10.77112289	10.06614144	10.38583074	10.11915065
mir543-3p|chr6:143028870-143028910	-4.871051015	-4.853121404	-4.71954907	-5.106389454	-6.262176331
mir_chr13_12927|chr13:99395112-99395171	-2.063696093	-3.268158903	-3.134586569	-2.167789998	-3.940248236
mir5132-3p|chr1:152464666-152464701	-4.871051015	-3.268158903	-3.501284534	-6.691351954	-6.262176331
mir_chr7_29512|chr7:99525187-99525249	-2.54912292	-6.438083905	-3.141012838	-5.106389454	-2.802744712
mir690-3p|chr16:87990648-87990671	-4.871051015	-6.438083905	-5.005853255	-5.040587395	-5.67721383
mir_chr16_12185|chr16:20690867-20690952	-4.871051015	-6.438083905	-6.30451157	-5.106389454	-4.67721383
mir_chr10_5923|chr10:62319740-62319800	-4.871051015	-6.438083905	-5.30451157	-4.691351954	-1.940248236
mir_chr20_18777|chr20:33869516-33869563	-1.17951685	-1.013833619	0.265040281	-0.50271366	-0.592015817
mir_chr3_20281|chr3:158574417-158574485	-4.871051015	-6.438083905	-6.30451157	-6.691351954	-4.67721383
mir3585-5p|chr1:151063643-151063702	3.525553766	3.582896034	3.968118215	3.894511949	4.97443587
mir_chr9_31650|chr9:688842-688901	-4.871051015	-6.438083905	-6.30451157	-4.691351954	-4.67721383
"mir181a-2-3p,mir181a2-3p|chr3:28374827-28374885"	0.258232002	2.088845634	0.52406924	1.432355622	0.8133563
"mirlet7a-3-5p,mir98-5p|chrX:21867934-21867988"	7.991210511	6.742645796	8.368825113	7.867986893	7.723834551
mir_chr2_17193|chr2:270386847-270386907	-3.286088514	-6.438083905	-4.71954907	-2.990912236	-4.818569679
mir_chr3_21264|chr3:108070168-108070228	-3.365160085	-1.484818666	-3.497156648	-2.784461359	-3.454821409
mir377-3p|chr6:143053083-143053121	-2.076115352	-4.853121404	-3.501284534	-2.784461359	-2.357210612
mir_chr11_7105|chr11:56734029-56734095	-4.871051015	-6.438083905	-6.30451157	-6.691351954	-4.67721383
mir3561-5p|chr7:26557142-26557196	-1.701126014	-3.630728983	-2.217048729	-2.990912236	-3.092251329
"mir692-1-3p,mir692-2-3p,mir692-3-3p|chr10:45578216-45578263"	-4.448818014	-3.968197928	-3.30451157	-4.573656912	-4.67721383
mir_chr13_8617|chr13:53990399-53990448	-2.54912292	-4.853121404	-4.71954907	-6.691351954	-6.262176331
mir7b-5p|chr9:9803959-9804014	-3.406382748	-1.777018425	-6.30451157	-6.691351954	-6.262176331
mir411-3p|chr6:143021062-143021110	-3.286088514	-0.459888275	-2.662965541	-3.326779522	-3.105132621
mir300-3p|chr6:143036545-143036590	1.776551314	2.803041236	1.113509671	2.20788411	0.662398673
mir146b-3p|chr1:273520470-273520523	-1.70433557	-2.978652286	-1.465559803	-3.01779553	-6.262176331
mir_chr9_32955|chr9:92759840-92759898	-4.871051015	-4.11615581	-4.71954907	-2.990912236	-3.946030588
mir_chr17_14089|chr17:73483260-73483333	-4.871051015	1.794001194	-1.737696416	0.109289143	-1.561736613
mir_chr3_20701|chr3:19414478-19414559	-0.12044451	-0.395877345	-1.073386412	0.123967292	-0.284896407
"mir3544-3p,mir337-3p|chr6:142868095-142868145"	-2.54912292	-2.576128541	-3.134586569	-1.646957835	-3.454821409
"mir3553-5p,mir183-5p,mir183-1-5p,mir183-2-5p|chr4:57225424-57225479"	6.050046073	5.02823732	5.725810712	5.254940277	4.736907605
mir376c-3p|chr6:143034837-143034879	-3.286088514	-1.429991484	-3.090386765	-4.369423859	-1.526654153
mir_chr12_8133|chr12:13172359-13172433	-2.554905273	-2.372856282	-1.784718084	-2.172816815	-1.412177071
mir_chr17_14073|chr17:73465213-73465272	4.01391315	3.045651273	3.790621682	3.486665468	3.845459236
mir_chr2_25600|chr2:100267714-100267774	-0.783588174	-3.586085068	-2.35031526	-2.43887574	-1.087450343
mir148b-3p|chr7:142692774-142692822	9.788930388	9.454290044	10.15184252	9.707533996	9.643190459
mir125a-3p|chr1:60624527-60624569	1.278696104	0.874617568	1.559674574	1.275124658	1.596177727
"mir15b-3p,rno-mir-15b-3p|chr2:184967089-184967138"	0.48650099	2.229950099	1.272766182	0.758044343	1.429636966
mir_chr1_2879|chr1:143222830-143222889	-3.286088514	-3.268158903	-3.982583475	-2.784461359	-3.454821409
mir_chr8_31411|chr8:104044142-104044207	-4.871051015	-6.438083905	-4.71954907	-3.883997032	-6.262176331
mir_chr17_14088|chr17:73477338-73477395	0.862303326	2.761539368	1.265495893	1.516150505	1.656806133
mir690-3p|chr4:205742380-205742403	-4.871051015	-6.438083905	-5.005853255	-5.040587395	-5.67721383
mir_chr7_28864|chr7:140636191-140636250	-2.063696093	-3.630728983	-3.497156648	-3.883997032	-3.940248236
"mir92a2-3p,mir92-2-3p|chrX:140167095-140167141"	1.270953901	2.988809795	2.00582855	2.414032795	3.252340486
mir351-5p|chrX:152774512-152774552	6.911029866	7.383355269	6.621821492	7.023252046	6.106602929
mir32-5p|chr5:78089077-78089117	4.99465133	4.85477835	5.269523692	3.789357478	5.44653685
mir_chr6_27657|chr6:104803677-104803737	-1.188477718	-1.235666183	-1.176053186	-1.084909726	-1.315445471
mir542-5p|chrX:153215168-153215210	0.532898349	0.748178931	0.855359766	0.349321338	0.386864235
mir_chr7_29602|chr7:117257443-117257500	-4.871051015	-6.438083905	-4.71954907	-4.369423859	-4.67721383
mir_chr17_14096|chr17:73493404-73493461	3.034516504	2.396323937	2.511960141	2.475162656	2.826399926
"mir138-3p,mir138-1-3p|chr8:130886817-130886866"	-4.871051015	-6.438083905	-6.30451157	-2.6055874	-6.262176331
rno-mir-6319-3p|chr17:38655207-38655270	-3.295738684	-3.284278569	-3.134586569	-3.106389454	-3.471404293
mir_chr17_13663|chr17:12581941-12582006	2.459328113	1.566979175	2.485152482	2.010543596	1.328485565
mir431-3p|chr6:142873658-142873715	-1.701126014	-2.045766482	-2.845079952	-2.04634207	-6.262176331
"mir17-5p,mir17-1-5p,mir17-2-5p|chr15:103640901-103640943"	6.2774637	6.874713984	6.374070964	6.670805577	6.187101305
mir_chr7_28317|chr7:37859189-37859260	-2.063696093	-4.11615581	-3.497156648	-4.145383585	-4.67721383
"rno-mir-103-2-5p,mir103-1-5p,mir103-5p,mir103-2-5p|chr3:130329251-130329294"	-2.537627281	-6.438083905	-3.976824206	-2.434341336	-2.756285401
mir291a-3p|chr1:63524768-63524809	-3.344982203	-2.074912828	-3.635484805	-3.942890721	-2.034127283
mir_chr10_5561|chr10:32125864-32125927	-4.871051015	-6.438083905	-4.71954907	-6.691351954	-6.262176331
mir_chr4_23908|chr4:240772557-240772602	-2.063696093	-1.790769395	-1.478725943	-1.138606018	0.632398942
mir_chr3_20477|chr3:179800414-179800471	-4.871051015	-6.438083905	-6.30451157	-5.106389454	-4.686864
"mir3592-5p,mir382-5p|chr6:143046575-143046633"	-4.871051015	-2.531193309	-3.982583475	-3.883997032	-4.67721383
"mir29c-5p,mir3556b-5p|chr1:39612961-39613014"	7.909615875	8.377411472	8.629609579	7.910728646	8.578199368
mir_chr13_13454|chr13:57185385-57185444	-4.871051015	-3.268158903	-4.71954907	-5.106389454	-4.67721383
mir_chr17_14108|chr17:73496964-73497021	3.034516504	2.396323937	2.511960141	2.475162656	2.826399926
"rno-mir-1298-3p,mir1298-3p|chrX:118332482-118332551"	-3.286088514	-2.737644187	-6.30451157	-3.883997032	-3.940248236
mir690-3p|chr17:92249153-92249173	-2.54912292	-2.350621063	-1.449518554	-2.603889113	-2.561736613
"mir692-1-3p,mir692-2-3p,mir692-3-3p|chr13:93866494-93866541"	-4.448818014	-3.968197928	-3.30451157	-4.573656912	-4.67721383
"mir320-3p,mir320a-3p|chr15:55857833-55857874"	4.296015823	5.915724556	4.492696003	6.715520024	4.903296002
mir_chr8_43710|chr8:65505896-65505973	1.643702483	1.299332461	1.865413431	1.706194338	2.270062694
"mir7a-2-3p,mir7-1-3p,mir7-2-3p,mir7-3p,mir7b-3p,mir7a-1-3p|chr17:8879437-8879491"	3.160939594	3.907010813	3.411484729	3.127166315	3.12790662
mir598-3p|chr15:50653574-50653614	2.612119838	1.75055439	2.185496904	1.359585011	1.707987094
"mir29b-2-5p,mir29b-5p,mir29b2-5p|chr13:118329449-118329491"	-1.701126014	-2.436281662	-2.982583475	-3.369423859	-2.802744712
mir_chr2_25339|chr2:53827225-53827291	-1.626163956	-1.482027252	-0.038849646	-3.851392367	-2.511569826
mir_chr2_16927|chr2:218839823-218839887	-4.871051015	-6.438083905	-3.982583475	-3.883997032	-6.262176331
"mir216b-5p,mir216c-5p|chr14:112790836-112790887"	-4.871051015	-6.438083905	-3.982583475	-2.299034531	-1.404195336
"mir340-5p,rno-mir-340-5p|chr10:35339302-35339351"	7.205570874	7.245601586	7.753451393	7.969174374	8.441907785
mir_chr4_23602|chr4:210040240-210040301	-4.871051015	-6.438083905	-6.30451157	-6.691351954	-4.67721383
mir296-3p|chr3:178408786-178408825	-4.871051015	-2.983908012	-2.803709517	-4.369423859	-4.67721383
mir19a-3p|chr15:103641227-103641271	6.908348253	6.733621451	7.143093453	5.505354667	6.744980619
"mir743-3p,mir743a-3p|chrX:151248067-151248105"	-4.871051015	-6.438083905	-3.497156648	-6.691351954	-6.262176331
"mir3102-5p,rno-mir-3102-5p|chr1:172118749-172118817"	-4.871051015	-4.11615581	-4.71954907	-2.443424441	-3.454821409
mir_chr2_16293|chr2:89578642-89578729	-2.248120664	-1.246679176	-1.182667272	-2.314228205	-1.763925463
mir_chr17_13649|chr17:11608751-11608809	-4.871051015	-6.438083905	-6.30451157	-6.691351954	-4.67721383
"mir539-3p,mir3576-3p|chr6:143040168-143040225"	-4.871051015	-2.531193309	-3.497156648	-6.691351954	-4.686864
mir221-3p|chrX:4475349-4475403	6.770260181	6.750523485	6.275124931	6.239119288	5.776056804
mir192-3p|chr1:228620126-228620181	4.618957459	5.478079206	4.684272511	4.862526886	4.269049154
mir_chr16_12643|chr16:23039087-23039145	-4.871051015	-4.614334544	-5.488936141	-1.922638297	-1.139503612
